user_id,product_id,interaction_type,timestamp,rating
77,365,click,2023-01-16,
436,852,view,2023-05-10,
998,944,click,2023-02-11,
601,810,click,2023-05-01,
870,322,view,2023-07-26,
777,501,view,2023-03-06,
237,237,purchase,2023-01-31,
110,63,click,2023-06-08,
560,227,view,2023-06-03,
727,532,view,2023-02-18,
587,288,purchase,2023-11-24,
410,575,purchase,2023-12-02,
987,719,click,2023-12-19,
626,563,view,2023-07-19,
76,543,view,2023-10-31,
898,239,click,2023-06-19,
314,518,purchase,2023-12-13,
306,420,view,2023-05-01,
378,408,rate,2023-10-22,5.0
305,101,view,2023-03-18,
555,738,purchase,2023-10-21,
31,581,click,2023-11-18,
675,922,view,2023-06-27,
806,363,view,2023-07-25,
975,449,click,2023-01-16,
745,543,click,2023-08-19,
148,6,click,2023-05-23,
179,406,click,2023-02-11,
440,160,click,2023-11-10,
145,384,click,2023-01-23,
776,501,purchase,2023-01-05,
674,665,view,2023-05-31,
402,789,view,2023-04-27,
546,350,click,2023-06-29,
800,229,rate,2023-07-19,1.0
867,1,purchase,2023-05-30,
48,950,view,2023-08-09,
475,216,view,2023-05-17,
678,449,view,2023-08-14,
362,187,click,2023-08-06,
669,216,click,2023-08-31,
772,611,view,2023-08-09,
127,185,click,2023-12-19,
911,606,purchase,2023-05-20,
855,414,view,2023-03-25,
860,1,view,2023-06-04,
96,297,purchase,2023-02-01,
32,950,view,2023-02-06,
433,827,view,2023-01-29,
572,897,click,2023-03-29,
273,296,view,2023-02-25,
852,818,purchase,2023-11-15,
106,857,view,2023-04-01,
72,65,view,2023-04-15,
883,563,view,2023-03-02,
850,512,click,2023-08-31,
598,996,view,2023-01-16,
638,312,view,2023-04-06,
428,702,view,2023-09-06,
51,505,click,2023-09-06,
525,921,click,2023-03-21,
196,120,click,2023-04-30,
846,740,view,2023-03-16,
906,404,click,2023-01-17,
725,382,click,2023-03-08,
653,903,view,2023-11-09,
73,264,click,2023-04-03,
994,638,view,2023-09-15,
301,98,view,2023-06-04,
298,533,view,2023-09-21,
542,956,click,2023-10-05,
429,487,view,2023-10-25,
151,8,view,2023-11-06,
71,467,view,2023-10-20,
632,886,view,2023-01-07,
682,19,click,2023-03-16,
431,664,purchase,2023-02-20,
325,371,view,2023-10-25,
462,821,view,2023-08-05,
291,561,purchase,2023-07-24,
140,861,view,2023-06-07,
919,811,view,2023-12-01,
156,701,purchase,2023-04-12,
176,934,view,2023-09-17,
139,239,view,2023-10-12,
953,7,click,2023-08-22,
34,422,view,2023-11-21,
588,8,view,2023-12-27,
287,946,view,2023-05-04,
190,92,rate,2023-08-22,4.0
454,750,view,2023-03-02,
859,95,view,2023-08-28,
563,289,view,2023-12-13,
822,946,view,2023-05-05,
43,732,view,2023-06-14,
404,866,view,2023-10-07,
361,563,purchase,2023-05-30,
419,744,view,2023-10-17,
913,55,click,2023-12-21,
491,836,view,2023-05-28,
726,296,click,2023-06-21,
940,162,click,2023-11-16,
248,106,view,2023-05-21,
219,308,view,2023-10-09,
142,560,purchase,2023-03-03,
382,32,view,2023-03-01,
523,597,view,2023-12-17,
365,168,click,2023-03-02,
158,365,click,2023-11-12,
187,47,view,2023-12-30,
270,358,view,2023-06-24,
780,743,view,2023-08-04,
687,547,view,2023-12-06,
420,315,click,2023-04-29,
764,889,click,2023-03-06,
116,514,view,2023-01-21,
976,471,view,2023-04-06,
424,63,purchase,2023-02-04,
747,404,purchase,2023-01-07,
642,353,view,2023-03-20,
357,624,click,2023-03-27,
536,40,view,2023-08-01,
469,934,click,2023-07-05,
251,686,view,2023-07-23,
271,313,click,2023-03-24,
68,144,view,2023-10-08,
223,323,view,2023-09-27,
197,560,view,2023-10-27,
763,517,click,2023-02-18,
961,623,view,2023-06-26,
777,327,view,2023-03-15,
86,545,click,2023-02-02,
175,425,view,2023-02-16,
830,833,click,2023-09-01,
158,711,view,2023-10-12,
731,941,purchase,2023-10-27,
998,781,click,2023-12-19,
88,35,click,2023-07-23,
733,424,view,2023-11-19,
406,59,view,2023-07-29,
309,460,view,2023-12-12,
309,513,purchase,2023-08-05,
315,62,view,2023-11-05,
495,58,view,2023-07-17,
120,308,rate,2023-03-01,3.0
188,627,purchase,2023-03-31,
346,397,view,2023-03-13,
728,526,click,2023-04-17,
423,287,view,2023-10-22,
785,381,view,2023-09-12,
221,538,click,2023-01-26,
933,52,purchase,2023-04-09,
263,141,click,2023-08-27,
645,217,click,2023-06-28,
482,727,view,2023-03-12,
712,69,rate,2023-02-07,2.0
57,36,click,2023-03-03,
563,318,view,2023-05-30,
935,566,view,2023-02-23,
223,439,click,2023-05-30,
852,323,purchase,2023-05-16,
462,794,view,2023-03-29,
608,167,view,2023-10-24,
466,140,rate,2023-04-12,1.0
920,499,click,2023-07-07,
944,714,click,2023-01-18,
842,833,view,2023-03-28,
654,51,view,2023-05-26,
553,621,view,2023-03-30,
25,503,view,2023-08-15,
239,135,view,2023-08-13,
376,408,purchase,2023-02-19,
808,466,view,2023-09-19,
385,953,view,2023-12-11,
363,110,purchase,2023-07-16,
12,467,view,2023-05-07,
161,577,view,2023-07-11,
559,51,click,2023-04-15,
391,827,click,2023-11-04,
41,290,click,2023-03-03,
19,241,view,2023-11-22,
7,625,click,2023-08-22,
762,597,rate,2023-03-05,4.0
904,975,click,2023-01-03,
93,214,click,2023-07-28,
206,895,click,2023-06-02,
995,706,view,2023-04-01,
334,524,view,2023-08-31,
782,340,click,2023-10-06,
416,377,click,2023-12-12,
787,624,rate,2023-08-09,4.0
261,428,view,2023-02-28,
643,827,click,2023-12-10,
458,830,view,2023-01-27,
880,944,view,2023-04-28,
849,890,click,2023-10-09,
611,225,click,2023-02-17,
137,417,click,2023-06-10,
490,96,view,2023-02-20,
8,506,view,2023-11-09,
488,471,view,2023-09-21,
446,377,view,2023-11-03,
681,325,view,2023-08-05,
570,507,view,2023-02-01,
83,773,view,2023-10-20,
336,997,click,2023-01-07,
326,385,click,2023-02-11,
192,376,view,2023-02-26,
659,430,click,2023-07-02,
748,990,purchase,2023-12-08,
306,582,view,2023-05-04,
91,52,view,2023-11-06,
169,622,click,2023-07-07,
868,314,purchase,2023-03-26,
571,122,click,2023-08-08,
50,88,click,2023-11-01,
323,691,click,2023-07-26,
56,307,purchase,2023-03-20,
481,698,click,2023-07-17,
412,119,view,2023-04-17,
659,65,view,2023-11-05,
383,187,click,2023-06-02,
387,106,click,2023-11-19,
622,487,click,2023-04-17,
583,324,click,2023-12-03,
195,12,view,2023-09-23,
440,504,click,2023-01-13,
939,466,rate,2023-07-20,5.0
253,662,click,2023-05-13,
582,412,view,2023-01-16,
823,480,rate,2023-02-16,3.0
245,590,click,2023-07-14,
181,421,view,2023-06-12,
885,467,view,2023-03-24,
600,825,view,2023-03-17,
578,671,rate,2023-08-02,1.0
241,838,purchase,2023-01-08,
851,297,click,2023-12-31,
618,773,view,2023-12-06,
764,961,view,2023-07-31,
588,561,view,2023-05-24,
768,258,purchase,2023-02-27,
469,960,click,2023-09-27,
824,741,purchase,2023-11-20,
250,865,view,2023-05-01,
938,25,view,2023-12-01,
547,977,click,2023-11-09,
679,265,click,2023-01-16,
123,827,click,2023-04-04,
17,573,click,2023-10-24,
19,366,view,2023-07-25,
229,278,view,2023-06-16,
87,218,view,2023-06-10,
902,51,click,2023-09-02,
7,597,click,2023-12-05,
920,449,purchase,2023-12-27,
987,391,view,2023-07-31,
365,97,view,2023-12-08,
292,216,view,2023-09-19,
320,823,view,2023-09-07,
252,422,purchase,2023-01-10,
67,144,view,2023-05-08,
927,120,click,2023-02-14,
340,421,view,2023-08-29,
795,53,view,2023-05-24,
304,656,view,2023-06-12,
504,512,rate,2023-07-13,5.0
807,129,click,2023-12-29,
805,410,view,2023-12-03,
219,923,view,2023-04-08,
290,990,purchase,2023-05-13,
286,430,view,2023-02-05,
803,308,click,2023-06-09,
172,595,click,2023-08-20,
34,351,view,2023-04-30,
858,532,view,2023-11-27,
156,347,purchase,2023-09-03,
160,246,view,2023-06-29,
923,922,view,2023-09-06,
202,467,purchase,2023-03-09,
896,571,view,2023-01-26,
530,666,view,2023-04-08,
987,221,purchase,2023-02-22,
32,374,view,2023-04-13,
237,168,click,2023-12-04,
169,85,rate,2023-06-07,2.0
521,511,purchase,2023-09-25,
445,142,click,2023-09-21,
66,19,click,2023-02-12,
772,598,view,2023-12-31,
563,298,purchase,2023-08-13,
750,400,click,2023-06-11,
193,236,click,2023-12-16,
791,332,click,2023-03-29,
356,233,view,2023-02-10,
783,872,click,2023-08-16,
805,471,view,2023-09-13,
150,37,view,2023-08-22,
63,676,purchase,2023-07-16,
303,565,click,2023-04-26,
248,998,view,2023-02-09,
753,642,purchase,2023-03-29,
352,373,click,2023-02-26,
596,460,purchase,2023-04-26,
256,187,view,2023-02-27,
728,855,view,2023-09-23,
382,125,view,2023-11-21,
38,229,click,2023-05-21,
665,535,view,2023-09-11,
899,453,purchase,2023-10-26,
610,358,click,2023-12-07,
262,773,view,2023-01-25,
278,88,purchase,2023-04-02,
51,463,view,2023-08-10,
317,626,click,2023-06-01,
841,385,rate,2023-01-16,5.0
946,301,view,2023-04-21,
170,652,click,2023-01-08,
515,546,purchase,2023-10-23,
373,592,view,2023-02-14,
508,414,click,2023-06-06,
245,875,click,2023-01-04,
354,403,view,2023-06-06,
211,840,click,2023-04-21,
877,10,view,2023-04-22,
167,363,click,2023-01-04,
835,373,purchase,2023-10-28,
432,280,purchase,2023-03-03,
328,967,rate,2023-08-27,1.0
336,373,view,2023-06-16,
401,501,view,2023-10-18,
614,62,click,2023-11-16,
107,792,purchase,2023-05-10,
821,161,view,2023-08-12,
135,612,view,2023-10-12,
150,876,click,2023-06-25,
18,272,click,2023-03-31,
959,960,view,2023-10-11,
638,894,view,2023-07-30,
652,618,view,2023-06-13,
60,493,purchase,2023-06-15,
69,646,view,2023-05-06,
811,838,click,2023-02-27,
656,844,click,2023-05-27,
314,843,view,2023-05-31,
445,67,purchase,2023-11-11,
665,792,purchase,2023-05-19,
10,735,click,2023-12-20,
327,941,click,2023-06-27,
958,921,view,2023-05-01,
150,507,purchase,2023-10-10,
471,249,purchase,2023-02-07,
192,313,view,2023-04-05,
391,516,view,2023-05-21,
164,677,view,2023-11-17,
530,273,purchase,2023-10-25,
242,241,view,2023-01-01,
967,665,click,2023-05-30,
14,950,click,2023-08-19,
995,80,view,2023-01-17,
537,161,purchase,2023-05-19,
996,7,purchase,2023-09-10,
386,213,purchase,2023-02-12,
783,276,view,2023-01-11,
468,748,click,2023-07-21,
954,753,view,2023-02-23,
172,730,click,2023-12-05,
521,774,view,2023-07-19,
668,46,click,2023-09-18,
847,4,view,2023-09-28,
760,562,view,2023-07-25,
151,845,click,2023-05-12,
302,141,view,2023-07-01,
136,876,click,2023-11-08,
153,124,click,2023-01-20,
477,480,purchase,2023-01-27,
638,340,view,2023-08-28,
719,19,click,2023-10-08,
485,177,view,2023-08-14,
402,352,view,2023-01-02,
952,119,view,2023-11-15,
639,881,click,2023-08-11,
920,480,view,2023-03-02,
628,72,view,2023-07-05,
730,355,click,2023-12-27,
183,289,purchase,2023-05-28,
50,927,view,2023-01-20,
910,873,click,2023-11-08,
970,809,view,2023-08-30,
634,789,view,2023-06-22,
118,103,click,2023-08-30,
905,920,view,2023-03-16,
768,80,view,2023-10-12,
326,718,view,2023-01-09,
687,466,purchase,2023-01-28,
70,416,view,2023-07-27,
26,185,click,2023-04-02,
711,316,view,2023-03-22,
826,621,view,2023-11-18,
255,210,click,2023-12-01,
394,784,view,2023-05-12,
148,996,click,2023-04-08,
136,814,purchase,2023-01-03,
177,748,view,2023-08-31,
975,718,click,2023-08-24,
799,944,click,2023-07-01,
363,311,view,2023-10-04,
770,167,click,2023-01-16,
184,328,view,2023-06-25,
641,589,view,2023-11-12,
992,599,view,2023-01-03,
717,38,purchase,2023-02-04,
720,101,purchase,2023-02-14,
631,263,view,2023-11-07,
17,872,click,2023-01-19,
567,781,view,2023-08-06,
922,781,click,2023-10-22,
931,750,view,2023-03-06,
936,7,view,2023-07-10,
655,318,click,2023-07-08,
75,821,view,2023-12-10,
471,746,click,2023-01-25,
319,806,view,2023-01-22,
590,334,view,2023-07-27,
579,136,click,2023-01-17,
626,402,purchase,2023-05-28,
908,864,view,2023-01-12,
459,441,click,2023-02-21,
806,365,view,2023-12-28,
327,316,view,2023-07-09,
984,422,click,2023-11-28,
718,682,click,2023-02-19,
577,542,view,2024-01-01,
108,703,view,2023-12-15,
675,985,view,2023-04-20,
591,8,view,2023-05-20,
518,497,click,2023-06-13,
635,208,view,2023-05-31,
720,896,purchase,2023-08-29,
858,492,purchase,2023-05-18,
745,449,view,2023-03-31,
606,822,view,2023-01-25,
872,369,view,2023-07-15,
14,761,view,2023-06-18,
849,489,view,2023-08-25,
708,101,purchase,2023-11-05,
191,484,view,2023-10-01,
171,570,view,2023-09-13,
907,157,purchase,2023-12-22,
202,539,purchase,2023-12-20,
569,37,view,2023-11-24,
309,393,view,2023-02-14,
301,507,view,2023-09-10,
792,721,click,2023-10-19,
360,836,click,2023-04-11,
68,138,view,2023-08-10,
563,36,view,2023-01-10,
266,982,rate,2023-09-21,2.0
349,287,view,2023-09-17,
503,57,view,2023-02-11,
405,106,click,2023-08-14,
928,246,click,2023-04-20,
317,17,view,2023-10-28,
553,399,purchase,2023-11-20,
162,591,rate,2023-07-20,3.0
408,945,click,2023-01-25,
39,468,view,2023-11-23,
681,765,click,2023-07-01,
621,884,click,2023-05-28,
733,183,view,2023-05-10,
323,626,view,2023-03-27,
352,714,click,2023-11-22,
744,827,view,2023-05-11,
985,179,click,2023-12-10,
88,825,purchase,2023-10-24,
462,255,rate,2023-10-13,2.0
500,996,purchase,2023-02-18,
704,627,view,2023-03-27,
98,156,view,2023-09-14,
642,315,view,2023-07-12,
764,281,view,2023-01-15,
801,39,click,2023-12-03,
761,706,view,2023-01-23,
610,372,click,2023-08-16,
270,721,view,2023-10-05,
116,992,view,2023-04-06,
817,286,click,2023-06-03,
778,681,view,2023-10-26,
383,616,view,2023-08-06,
638,279,view,2023-01-26,
125,291,view,2023-12-04,
248,849,rate,2023-06-28,3.0
6,580,rate,2023-06-23,5.0
846,51,click,2023-10-23,
749,177,purchase,2023-09-13,
715,766,view,2023-11-19,
417,627,click,2023-06-07,
802,657,view,2023-04-06,
988,756,view,2023-06-30,
870,254,purchase,2023-05-18,
861,200,click,2023-01-17,
416,785,click,2023-05-03,
495,329,view,2023-10-12,
686,663,rate,2023-01-01,3.0
749,641,view,2023-12-31,
288,484,click,2023-08-04,
971,198,click,2023-10-20,
330,472,click,2023-02-04,
837,759,view,2023-02-19,
420,400,view,2023-05-26,
689,254,click,2023-09-11,
451,87,click,2023-02-02,
509,736,view,2023-04-11,
908,325,view,2023-11-01,
562,92,view,2023-01-14,
633,278,view,2023-09-03,
773,676,view,2023-12-20,
618,369,click,2023-06-19,
38,16,view,2023-02-05,
119,885,view,2023-06-25,
533,630,view,2023-05-30,
710,477,purchase,2023-02-13,
189,793,click,2023-08-31,
835,61,click,2023-07-10,
135,422,view,2023-09-23,
398,217,click,2023-11-13,
651,748,view,2023-05-14,
779,688,view,2023-03-28,
3,466,view,2023-09-15,
218,530,click,2023-01-29,
663,317,click,2023-10-04,
84,15,view,2023-04-03,
915,466,view,2023-02-04,
919,377,view,2023-11-16,
689,460,view,2023-09-29,
606,949,view,2023-03-22,
152,420,view,2023-02-18,
105,905,view,2023-06-05,
492,189,view,2023-03-15,
791,178,click,2023-06-06,
242,512,click,2023-07-10,
61,58,view,2023-12-24,
524,395,purchase,2023-05-06,
439,593,click,2023-04-30,
648,127,rate,2023-07-22,3.0
994,592,click,2023-06-05,
131,90,rate,2023-10-28,4.0
95,887,view,2023-08-04,
140,499,view,2023-06-15,
688,905,click,2023-08-09,
307,629,click,2023-05-16,
81,665,purchase,2023-11-05,
109,92,rate,2023-09-21,4.0
265,597,click,2023-10-13,
28,659,view,2023-12-28,
36,358,view,2023-03-08,
630,123,view,2023-12-05,
810,768,click,2023-07-18,
423,653,purchase,2023-08-01,
371,973,view,2023-01-17,
814,817,click,2023-11-18,
794,474,purchase,2023-04-09,
580,480,view,2023-09-01,
738,913,click,2023-10-04,
548,652,click,2023-11-13,
754,68,click,2023-07-03,
921,977,purchase,2023-02-13,
207,169,view,2023-02-09,
778,730,view,2023-04-14,
12,284,view,2023-06-20,
594,550,click,2023-05-01,
123,143,view,2023-11-29,
955,303,view,2023-08-27,
70,451,view,2023-04-02,
985,113,click,2023-01-01,
388,883,view,2023-09-17,
979,583,view,2023-01-29,
605,789,purchase,2023-03-11,
603,849,view,2023-08-24,
86,395,view,2023-11-19,
367,536,click,2023-03-25,
970,512,view,2023-02-13,
234,812,view,2023-05-16,
156,246,click,2023-11-27,
163,655,view,2023-01-18,
113,819,view,2023-07-06,
275,539,view,2023-02-19,
101,452,click,2023-06-29,
46,752,click,2023-12-19,
66,810,click,2023-11-10,
142,87,purchase,2023-11-16,
693,158,click,2023-04-23,
454,651,view,2023-06-24,
140,112,click,2023-11-15,
667,239,rate,2023-02-07,2.0
919,45,purchase,2023-05-09,
612,914,view,2023-04-02,
97,125,view,2023-11-12,
464,174,click,2023-04-06,
305,855,purchase,2024-01-01,
351,238,click,2023-03-22,
689,951,click,2023-07-31,
402,183,click,2023-07-13,
799,456,view,2023-10-29,
242,963,click,2023-11-21,
747,903,purchase,2023-11-20,
590,52,view,2023-02-04,
31,509,click,2023-02-24,
434,567,view,2023-11-10,
468,865,view,2023-11-25,
704,188,click,2023-07-15,
671,764,view,2023-11-12,
946,690,view,2023-09-12,
462,3,click,2023-08-03,
151,764,view,2023-11-01,
3,429,click,2023-07-01,
595,5,purchase,2023-10-11,
119,118,click,2023-06-07,
403,95,click,2023-12-18,
455,288,view,2023-02-20,
261,747,click,2023-10-29,
167,7,click,2023-11-05,
128,845,click,2023-01-22,
840,905,view,2023-07-30,
21,174,click,2023-07-14,
63,753,view,2023-12-16,
254,49,view,2023-11-13,
677,492,click,2023-03-14,
643,825,view,2023-09-07,
749,606,click,2023-09-20,
396,7,view,2023-09-08,
924,723,click,2023-01-27,
234,440,rate,2023-12-28,5.0
837,829,view,2023-02-05,
135,415,view,2023-02-27,
675,94,click,2023-02-19,
841,276,purchase,2023-05-27,
688,203,click,2023-06-10,
64,914,view,2023-11-22,
117,535,purchase,2023-04-22,
371,870,view,2023-03-30,
151,878,view,2023-04-20,
161,868,purchase,2023-10-29,
626,28,view,2023-09-15,
852,24,view,2023-05-27,
861,641,purchase,2023-12-02,
368,502,view,2023-06-20,
828,103,view,2023-08-27,
174,694,click,2023-11-06,
481,945,view,2023-07-16,
347,462,purchase,2023-03-18,
197,721,view,2023-01-24,
275,975,view,2023-03-11,
1,994,purchase,2023-04-20,
367,969,view,2023-09-02,
43,631,view,2023-11-05,
705,842,click,2023-05-01,
80,836,view,2023-09-02,
171,103,view,2023-12-12,
347,616,click,2023-05-21,
621,762,view,2023-09-05,
795,849,click,2023-10-25,
423,344,view,2023-11-13,
736,901,view,2023-07-19,
618,377,view,2023-01-28,
683,566,rate,2023-03-12,2.0
483,340,view,2023-09-15,
425,76,view,2023-12-06,
382,358,rate,2023-08-25,4.0
322,163,purchase,2023-05-27,
744,948,view,2023-01-03,
727,674,view,2023-11-04,
934,661,click,2023-02-13,
745,812,purchase,2023-01-25,
741,780,view,2023-05-13,
950,303,click,2023-06-06,
962,57,click,2023-02-20,
963,988,view,2023-03-04,
945,427,view,2023-02-20,
675,987,view,2023-12-05,
771,353,view,2023-12-17,
470,562,click,2023-12-23,
877,198,view,2023-08-28,
302,429,purchase,2023-01-03,
830,991,view,2023-04-12,
193,432,view,2023-05-13,
928,300,view,2023-09-08,
178,710,purchase,2023-11-30,
3,83,purchase,2023-07-25,
628,145,purchase,2023-12-04,
902,5,purchase,2023-11-06,
603,899,view,2023-09-15,
28,650,view,2023-11-02,
746,62,view,2023-06-14,
490,325,view,2023-12-18,
592,889,rate,2023-07-01,3.0
242,879,click,2023-10-16,
41,206,click,2023-09-05,
988,439,click,2023-02-01,
811,412,view,2023-08-28,
79,494,view,2023-05-10,
539,175,click,2023-03-10,
433,83,view,2023-01-04,
888,221,purchase,2023-06-04,
46,671,click,2023-12-14,
808,175,click,2023-11-20,
448,845,purchase,2023-11-20,
968,544,click,2024-01-01,
175,923,purchase,2023-09-24,
175,121,purchase,2023-11-03,
393,272,view,2023-08-05,
719,381,view,2023-06-04,
55,53,click,2023-10-09,
884,211,purchase,2023-03-24,
614,90,view,2023-07-20,
667,800,view,2023-10-03,
747,713,view,2023-11-01,
949,370,view,2023-03-14,
918,57,click,2023-03-04,
468,96,rate,2023-05-24,4.0
583,380,view,2023-09-15,
117,285,purchase,2023-06-26,
150,243,click,2023-03-19,
999,390,click,2023-12-16,
581,210,view,2023-08-11,
911,717,view,2023-03-02,
937,106,click,2023-01-17,
58,885,purchase,2023-06-03,
525,906,purchase,2023-09-29,
412,566,view,2023-01-29,
872,211,click,2023-10-31,
375,363,view,2023-06-20,
996,311,click,2023-03-29,
513,628,click,2023-06-03,
365,388,click,2023-04-01,
752,481,purchase,2023-10-09,
759,317,click,2023-09-28,
221,714,purchase,2023-08-17,
650,475,click,2023-02-23,
65,124,click,2023-09-06,
43,960,click,2023-05-09,
83,341,rate,2023-12-17,2.0
481,375,view,2023-07-07,
332,467,view,2023-07-01,
185,948,click,2023-01-25,
416,482,click,2023-05-14,
102,493,click,2023-02-11,
9,782,click,2023-02-02,
985,106,click,2023-12-06,
530,275,view,2023-09-04,
168,532,view,2023-11-21,
56,324,click,2023-09-04,
177,51,view,2023-04-30,
103,917,view,2023-11-23,
625,24,purchase,2023-04-28,
912,263,purchase,2023-12-10,
940,977,view,2023-10-17,
478,592,click,2023-10-08,
157,457,click,2023-07-30,
908,905,purchase,2023-04-08,
455,19,view,2023-12-05,
611,472,view,2023-09-02,
126,95,view,2023-07-27,
80,975,click,2023-04-20,
921,256,click,2023-09-23,
776,813,view,2023-04-17,
218,836,click,2023-07-05,
250,308,click,2023-08-17,
89,458,click,2023-03-13,
620,8,rate,2023-07-27,4.0
478,133,click,2023-06-01,
301,335,purchase,2023-04-04,
919,754,view,2023-07-01,
801,656,view,2023-10-06,
933,659,click,2023-10-13,
541,504,purchase,2023-08-08,
261,845,view,2023-08-08,
125,949,view,2023-04-05,
330,665,view,2023-05-27,
663,8,view,2023-11-02,
362,213,view,2023-01-01,
137,590,click,2023-06-26,
999,849,view,2023-08-28,
55,804,view,2023-02-19,
740,700,click,2023-06-07,
22,220,rate,2023-09-15,4.0
282,983,purchase,2023-01-15,
776,924,click,2023-11-01,
73,560,view,2023-05-21,
382,657,rate,2023-09-23,1.0
646,984,click,2023-11-04,
72,859,view,2023-11-04,
487,745,view,2023-01-16,
657,265,view,2023-03-27,
693,150,view,2023-10-13,
43,222,click,2023-04-06,
150,185,view,2023-04-18,
167,753,purchase,2023-10-25,
222,430,view,2023-01-20,
469,488,click,2023-04-10,
667,835,view,2023-07-11,
949,429,view,2023-04-26,
153,505,click,2023-01-08,
257,562,purchase,2023-04-01,
798,315,purchase,2023-09-02,
745,318,view,2023-10-24,
384,597,view,2023-12-04,
711,325,view,2023-06-30,
357,847,click,2023-03-24,
516,158,view,2023-11-18,
317,557,click,2023-02-08,
910,169,purchase,2023-12-11,
380,449,purchase,2023-01-27,
225,948,view,2023-08-13,
296,85,click,2023-01-30,
877,662,click,2023-11-10,
108,338,view,2023-07-18,
74,974,view,2023-02-25,
113,780,view,2023-06-11,
264,739,purchase,2023-01-23,
642,315,view,2023-01-12,
496,342,view,2023-11-27,
887,606,click,2023-08-02,
173,356,view,2023-02-03,
985,43,click,2023-06-22,
14,296,click,2023-09-13,
452,808,view,2023-12-31,
584,892,rate,2023-10-16,5.0
342,946,click,2023-03-24,
371,623,purchase,2023-09-12,
871,252,click,2023-10-21,
560,905,purchase,2023-10-10,
541,75,click,2023-05-29,
172,198,view,2023-11-15,
999,362,view,2023-05-08,
180,102,view,2023-07-12,
935,986,click,2023-06-05,
718,414,click,2023-06-27,
565,239,view,2023-12-11,
712,752,purchase,2023-11-02,
45,133,view,2023-11-04,
977,375,view,2023-04-25,
702,683,purchase,2023-08-02,
82,750,view,2023-06-19,
807,961,rate,2023-08-06,1.0
120,994,view,2023-04-22,
964,887,view,2023-08-22,
573,463,click,2023-04-30,
505,213,click,2023-03-04,
914,740,click,2023-08-14,
957,79,view,2023-03-24,
999,382,view,2023-07-29,
642,615,click,2023-01-11,
121,659,rate,2023-03-31,1.0
947,573,click,2023-03-24,
429,791,view,2023-09-13,
809,597,click,2023-06-02,
934,786,purchase,2023-10-16,
740,160,click,2023-06-11,
240,827,view,2023-04-07,
853,366,view,2023-10-26,
664,22,purchase,2023-03-14,
440,300,view,2023-12-31,
787,370,click,2023-01-13,
333,972,click,2023-11-14,
254,86,view,2023-12-27,
431,841,view,2023-09-20,
855,387,rate,2023-07-02,4.0
855,480,click,2023-05-18,
12,467,purchase,2023-07-19,
720,350,view,2023-02-16,
421,496,click,2023-11-20,
586,647,view,2023-03-28,
40,334,view,2023-08-09,
923,598,view,2023-05-12,
147,295,click,2023-08-22,
746,390,purchase,2023-02-18,
282,62,view,2023-12-28,
60,118,purchase,2023-08-20,
368,97,view,2023-03-02,
187,611,view,2023-01-16,
219,808,view,2023-07-29,
129,597,view,2023-06-26,
614,388,view,2023-12-21,
983,662,purchase,2023-08-07,
105,197,click,2023-10-25,
584,835,purchase,2023-03-15,
53,992,click,2023-07-18,
253,994,click,2023-05-29,
214,262,view,2023-09-27,
572,911,view,2023-06-13,
66,545,click,2023-12-30,
629,337,purchase,2023-10-27,
255,874,view,2023-02-03,
417,247,rate,2023-02-22,2.0
761,118,view,2023-03-17,
55,750,click,2023-06-08,
478,309,purchase,2023-10-06,
771,218,view,2023-11-02,
17,195,view,2023-06-07,
269,98,click,2023-07-12,
981,825,click,2023-08-18,
570,557,click,2023-10-04,
311,560,click,2023-09-04,
982,538,view,2023-12-08,
399,942,click,2023-02-04,
16,617,click,2023-11-22,
353,5,click,2023-03-17,
733,853,view,2023-11-24,
306,182,click,2023-11-21,
279,650,click,2023-11-30,
871,287,click,2023-01-06,
331,201,purchase,2023-10-17,
710,631,purchase,2023-05-25,
585,352,view,2023-10-02,
366,364,view,2023-08-12,
679,793,view,2023-02-05,
994,30,view,2023-12-28,
93,478,view,2023-09-19,
714,97,view,2023-03-30,
432,742,click,2023-11-20,
756,85,view,2023-04-08,
253,553,view,2023-01-07,
540,51,view,2023-08-29,
192,301,view,2023-10-20,
334,913,view,2023-12-27,
608,439,click,2023-05-24,
133,237,rate,2023-04-26,3.0
879,623,view,2023-09-06,
513,935,view,2023-02-13,
389,605,click,2023-03-28,
244,448,purchase,2023-05-24,
544,557,view,2023-06-15,
973,190,view,2023-01-07,
100,168,view,2023-01-05,
163,467,view,2023-03-22,
240,111,view,2023-12-16,
450,509,click,2023-10-20,
8,821,purchase,2023-01-12,
208,176,click,2023-04-19,
438,760,view,2023-11-29,
218,309,click,2023-04-14,
295,718,view,2023-07-27,
981,186,click,2023-06-03,
238,1,view,2023-07-17,
144,449,click,2023-07-21,
305,158,rate,2023-06-04,5.0
135,850,click,2023-04-11,
87,89,purchase,2023-03-01,
612,200,view,2023-10-07,
426,468,click,2023-10-09,
417,285,click,2023-11-29,
28,170,click,2023-01-31,
912,639,purchase,2023-01-28,
650,25,view,2023-11-16,
429,626,click,2023-10-28,
504,645,click,2023-11-07,
812,451,purchase,2023-06-02,
844,377,view,2023-04-05,
919,806,view,2023-01-22,
168,240,purchase,2023-02-19,
277,382,click,2023-11-22,
909,399,rate,2023-02-25,3.0
141,170,click,2023-11-28,
4,139,purchase,2023-08-26,
868,405,view,2023-10-19,
